Hour,index,key_0,Load,Voltage,Carbon Intensity,Load Shed,Generation,Cost,Emissions,type
3,,40,-271.9628789054527,-10.31234245627752,,0.0,0.0,0.0,0.0,
3,,41,-308.1573995145005,-9.869785515782723,,0.0,0.0,0.0,0.0,
3,4.0,42,-0.0,-5.706313978956587,,0.0,0.0,0.0,0.0,NG
3,,43,-357.8217796919787,-10.74516549826592,,0.0,0.0,0.0,0.0,
3,,44,-33.903728165437165,12.856287866505795,,0.0,0.0,0.0,0.0,
3,5.0,45,-0.0,-8.739189167372842,,0.0,0.0,0.0,0.0,NG
3,,46,-376.88117282281905,-10.756828465954982,,0.0,0.0,0.0,0.0,
3,,47,-318.52094452939497,3.152056213546075,,0.0,0.0,0.0,0.0,
3,,48,-0.0,23.976764618499942,,0.0,0.0,0.0,0.0,
3,,49,-0.0,-1.4082935926978735,,0.0,0.0,0.0,0.0,
3,,50,-0.0,-7.690882208646713,,0.0,0.0,0.0,0.0,
3,,51,-0.0,4.485399803871701,,0.0,0.0,0.0,0.0,
3,,52,-204.06379087683393,-6.509539669531591,,0.0,0.0,0.0,0.0,
3,,53,-0.0,0.8509125073021551,,0.0,0.0,0.0,0.0,
3,,54,-0.0,4.485399803871701,,0.0,0.0,0.0,0.0,
3,,55,456.66,-4.078687774053947,,0.0,0.0,0.0,0.0,
3,6.0,56,-0.0,16.71341040095922,,0.0,1200.0,10077.9996,0.0,NUC
3,,57,-0.0,-2.3934300526581183,,0.0,0.0,0.0,0.0,
3,,58,-326.1905176306033,-2.4228608009354957,,0.0,0.0,0.0,0.0,
3,,59,-0.0,1.574244567637379,,0.0,0.0,0.0,0.0,
3,7.0,60,-0.0,16.275171986046416,,0.0,0.0,0.0,0.0,NG
3,,61,-299.5440199265245,-7.252159137705235,,0.0,0.0,0.0,0.0,
3,,62,-0.0,-5.223165186229039,,0.0,0.0,0.0,0.0,
3,,63,-0.0,6.5157811651197335,,0.0,0.0,0.0,0.0,
3,,64,-0.0,-5.3577779316100305,,0.0,0.0,0.0,0.0,
3,8.0,65,-0.0,-7.727224328669536,,0.0,0.0,0.0,0.0,NG
3,,66,179.73,2.5817124073021205,,0.0,0.0,0.0,0.0,
3,,67,-487.20573690710654,-12.28547767994246,,0.0,0.0,0.0,0.0,
3,,68,-0.0,35.461073818499926,,0.0,0.0,0.0,0.0,
3,,69,-0.0,1.5408427551677732,,0.0,0.0,0.0,0.0,
3,,70,114.36,-1.2851627239731442,,0.0,0.0,0.0,0.0,
3,9.0,71,-0.0,16.65317198604646,,0.0,600.0,13510.674,304652.45294117654,COW
3,,72,-36.047909892656705,4.298476666977763,,0.0,0.0,0.0,0.0,
3,,73,-0.0,-0.30439818350146197,,0.0,0.0,0.0,0.0,
3,,74,-0.0,0.006982938308510711,,0.0,0.0,0.0,0.0,
3,,75,-0.0,-6.509539669531591,,0.0,0.0,0.0,0.0,
3,,76,-0.0,15.526137870827142,,0.0,0.0,0.0,0.0,
3,,77,-584.5369262512345,-9.584080364302167,,0.0,0.0,0.0,0.0,
3,,78,-0.0,-8.698353808176648,,0.0,0.0,0.0,0.0,
3,,79,-0.0,1.1701994995386258,,0.0,0.0,0.0,0.0,
3,,80,1299.13,55.596289688500065,,0.0,0.0,0.0,0.0,
3,10.0,81,-0.0,4.569107707813373,,0.0,0.0,0.0,0.0,NG
